docid	position	length	mention	url
2018-11-03_00_Pakistan	1172	6	Lahori	https://en.wikipedia.org/wiki/Lahore
2018-11-03_00_Pakistan	1247	26	Tehreek-e-Labbaik Pakistan	https://en.wikipedia.org/wiki/Tehreek-e-Labbaik_Pakistan
2018-11-03_00_Pakistan	1672	9	Islamabad	https://en.wikipedia.org/wiki/Islamabad
2018-11-03_00_Pakistan	1703	7	Karachi	https://en.wikipedia.org/wiki/Karachi
2018-11-03_00_Pakistan	1715	6	Punjab	https://en.wikipedia.org/wiki/Punjab,_Pakistan
2018-11-03_00_Pakistan	1741	6	Lahore	https://en.wikipedia.org/wiki/Lahore
2018-11-03_00_Pakistan	1902	11	Balochistan	https://en.wikipedia.org/wiki/Balochistan
2018-11-03_00_Pakistan	1927	5	Sindh	https://en.wikipedia.org/wiki/Sindh
2018-11-03_00_Pakistan	2106	21	Amnesty International	https://en.wikipedia.org/wiki/Amnesty_International
2018-11-03_00_Pakistan	2445	12	Benedict XVI	https://en.wikipedia.org/wiki/Pope_Benedict_XVI
2018-11-03_00_Pakistan	2589	10	Imran Khan	https://en.wikipedia.org/wiki/Imran_Khan
2018-11-03_00_Pakistan	3435	20	Agence France-Presse	https://en.wikipedia.org/wiki/Agence_France-Presse
2018-11-04_00_Convicted	76	9	Tennessee	https://en.wikipedia.org/wiki/Tennessee
2018-11-04_00_Convicted	87	13	United States	https://en.wikipedia.org/wiki/United_States
2018-11-04_00_Convicted	110	15	Edmund Zagorski	https://en.wikipedia.org/wiki/Edmund_Zagorski
2018-11-04_00_Convicted	225	27	United States Supreme Court	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States
2018-11-04_00_Convicted	313	14	electric chair	https://en.wikipedia.org/wiki/electric_chair
2018-11-04_00_Convicted	339	16	lethal injection	https://en.wikipedia.org/wiki/lethal_injection
2018-11-04_00_Convicted	463	12	Daryl Holton	https://en.wikipedia.org/wiki/Daryl_Holton
2018-11-04_00_Convicted	874	9	marijuana	https://en.wikipedia.org/wiki/Cannabis
2018-11-04_00_Convicted	980	15	Billy Ray Irick	https://en.wikipedia.org/wiki/Billy_Ray_Irick
2018-11-05_00_Storm	138	10	Amazon.com	https://en.wikipedia.org/wiki/Amazon.com
2018-11-05_00_Storm	152	2	US	https://en.wikipedia.org/wiki/United_States
2018-11-05_00_Storm	192	9	Baltimore	https://en.wikipedia.org/wiki/Baltimore
2018-11-05_00_Storm	203	8	Maryland	https://en.wikipedia.org/wiki/Maryland
2018-11-05_00_Storm	285	4	foot	https://en.wikipedia.org/wiki/foot_(unit)
2018-11-05_00_Storm	300	1	m	https://en.wikipedia.org/wiki/metre
2018-11-05_00_Storm	319	6	inches	https://en.wikipedia.org/wiki/inch
2018-11-05_00_Storm	336	2	cm	https://en.wikipedia.org/wiki/centimetre
2018-11-05_00_Storm	467	24	National Weather Service	https://en.wikipedia.org/wiki/National_Weather_Service
2018-11-05_00_Storm	492	7	tweeted	https://en.wikipedia.org/wiki/Twitter
2018-11-05_00_Storm	537	14	EF-1 tornadoes	https://en.wikipedia.org/wiki/EF_1_tornado
2018-11-05_00_Storm	724	25	Baltimore Fire Department	https://en.wikipedia.org/wiki/Baltimore_Fire_Department
2018-11-06_00_Ross	38	11	Ross Edgley	https://en.wikipedia.org/wiki/Ross_Edgley
2018-11-06_00_Ross	114	13	Great Britain	https://en.wikipedia.org/wiki/Great_Britain
2018-11-06_00_Ross	156	7	Margate	https://en.wikipedia.org/wiki/Margate
2018-11-06_00_Ross	165	6	Thanet	https://en.wikipedia.org/wiki/Thanet
2018-11-06_00_Ross	173	4	Kent	https://en.wikipedia.org/wiki/Kent
2018-11-06_00_Ross	179	7	England	https://en.wikipedia.org/wiki/England
2018-11-06_00_Ross	267	2	km	https://en.wikipedia.org/wiki/km
2018-11-06_00_Ross	276	5	miles	https://en.wikipedia.org/wiki/mile
2018-11-06_00_Ross	388	8	Red Bull	https://en.wikipedia.org/wiki/Red_Bull
2018-11-06_00_Ross	570	9	Dreamland	https://en.wikipedia.org/wiki/Dreamland_Margate
2018-11-06_00_Ross	1375	9	jellyfish	https://en.wikipedia.org/wiki/jellyfish
2018-11-06_00_Ross	1891	12	Lincolnshire	https://en.wikipedia.org/wiki/Lincolnshire
2018-11-09_00_Mass	61	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-11-09_00_Mass	163	36	Islamic State of Iraq and the Levant	https://en.wikipedia.org/wiki/Islamic_State_of_Iraq_and_the_Levant
2018-11-09_00_Mass	247	4	Iraq	https://en.wikipedia.org/wiki/Iraq
2018-11-09_00_Mass	256	7	Nineveh	https://en.wikipedia.org/wiki/Nineveh
2018-11-09_00_Mass	265	6	Kirkuk	https://en.wikipedia.org/wiki/Kirkuk
2018-11-09_00_Mass	273	12	Salah al-Din	https://en.wikipedia.org/wiki/Salah_al-Din
2018-11-09_00_Mass	291	5	Anbar	https://en.wikipedia.org/wiki/Anbar
2018-11-09_00_Mass	332	30	UN Assistance Mission for Iraq	https://en.wikipedia.org/wiki/UN_Assistance_Mission_for_Iraq
2018-11-09_00_Mass	379	22	UN Human Rights Office	https://en.wikipedia.org/wiki/UN_Human_Rights_Office
2018-11-09_00_Mass	1394	5	Mosul	https://en.wikipedia.org/wiki/Mosul
2018-11-09_00_Mass	1722	23	Mass Graves Directorate	https://en.wikipedia.org/wiki/Mass_Graves_Directorate
2018-11-09_00_Mass	2083	12	human rights	https://en.wikipedia.org/wiki/Human_rights
2018-11-09_00_Mass	2171	13	United States	https://en.wikipedia.org/wiki/United_States
2018-11-12_00_Dozens	111	9	Mogadishu	https://en.wikipedia.org/wiki/Mogadishu
2018-11-12_00_Dozens	137	7	Somalia	https://en.wikipedia.org/wiki/Somalia
2018-11-12_00_Dozens	402	20	Agence France-Presse	https://en.wikipedia.org/wiki/Agence_France-Presse
2018-11-12_00_Dozens	631	3	CNN	https://en.wikipedia.org/wiki/CNN
2018-11-12_00_Dozens	775	9	al-Shabab	https://en.wikipedia.org/wiki/Al-Shabaab
2018-11-12_00_Dozens	797	8	Islamist	https://en.wikipedia.org/wiki/Islamism
2018-11-12_00_Dozens	857	7	Reuters	https://en.wikipedia.org/wiki/Reuters
2018-11-13_00_Merkel	56	13	Armistice Day	https://en.wikipedia.org/wiki/Armistice_Day
2018-11-13_00_Merkel	89	13	Angela Merkel	https://en.wikipedia.org/wiki/Angela_Merkel
2018-11-13_00_Merkel	124	15	Emmanuel Macron	https://en.wikipedia.org/wiki/Emmanuel_Macron
2018-11-13_00_Merkel	169	9	Compiegne	https://en.wikipedia.org/wiki/Compiegne
2018-11-13_00_Merkel	191	6	France	https://en.wikipedia.org/wiki/France
2018-11-13_00_Merkel	298	11	World War I	https://en.wikipedia.org/wiki/World_War_I
2018-11-13_00_Merkel	476	16	Second World War	https://en.wikipedia.org/wiki/World_War_II
2018-11-13_00_Merkel	1084	6	Elysée	https://en.wikipedia.org/wiki/Elys%C3%A9e_Palace
2018-11-14_00_Israel	42	5	Hamas	https://en.wikipedia.org/wiki/Hamas
2018-11-14_00_Israel	56	35	Islamic Jihad Movement in Palestine	https://en.wikipedia.org/wiki/Islamic_Jihad_Movement_in_Palestine
2018-11-14_00_Israel	140	10	Gaza Strip	https://en.wikipedia.org/wiki/Gaza_Strip
2018-11-14_00_Israel	189	6	Israel	https://en.wikipedia.org/wiki/Israel
2018-11-14_00_Israel	227	5	Egypt	https://en.wikipedia.org/wiki/Egypt
2018-11-14_00_Israel	241	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-11-14_00_Israel	587	9	Iron Dome	https://en.wikipedia.org/wiki/Iron_Dome
2018-11-14_00_Israel	904	28	Palestian Ministry of Health	https://en.wikipedia.org/wiki/Palestian_Ministry_of_Health
2018-11-14_00_Israel	1014	6	Hebron	https://en.wikipedia.org/wiki/Hebron
2018-11-14_00_Israel	1080	8	Ashkelon	https://en.wikipedia.org/wiki/Ashkelon
2018-11-22_00_Airbnb	59	6	Airbnb	https://en.wikipedia.org/wiki/Airbnb
2018-11-22_00_Airbnb	117	7	Israeli	https://en.wikipedia.org/wiki/Israel
2018-11-22_00_Airbnb	125	9	West Bank	https://en.wikipedia.org/wiki/West_Bank
2018-11-22_00_Airbnb	357	7	dispute	https://en.wikipedia.org/wiki/Israeli%E2%80%93Palestinian_conflict
2018-11-22_00_Airbnb	386	12	Palestinians	https://en.wikipedia.org/wiki/Palestinian_Territories
2018-11-22_00_Airbnb	423	2	US	https://en.wikipedia.org/wiki/United_States
2018-11-22_00_Airbnb	954	19	Ministry of Tourism	https://en.wikipedia.org/wiki/Ministry_of_Tourism_(Israel)
2018-11-22_00_Airbnb	1063	11	Yariv Levin	https://en.wikipedia.org/wiki/Yariv_Levin
2018-11-22_00_Airbnb	1426	4	East	https://en.wikipedia.org/wiki/East_Jerusalem
2018-11-22_00_Airbnb	1431	9	Jerusalem	https://en.wikipedia.org/wiki/Jerusalem
2018-11-26_00_US	42	2	US	https://en.wikipedia.org/wiki/United_States
2018-11-26_00_US	76	12	Donald Trump	https://en.wikipedia.org/wiki/Donald_Trump
2018-11-26_00_US	102	34	Fourth National Climate Assessment	https://en.wikipedia.org/wiki/Fourth_National_Climate_Assessment
2018-11-26_00_US	164	15	congressionally	https://en.wikipedia.org/wiki/United_States_Congress
2018-11-26_00_US	200	27	National Climate Assessment	https://en.wikipedia.org/wiki/National_Climate_Assessment
2018-11-26_00_US	235	44	United States Global Change Research Program	https://en.wikipedia.org/wiki/United_States_Global_Change_Research_Program
2018-11-26_00_US	415	57	concentration of carbon dioxide in the Earth's atmosphere	https://en.wikipedia.org/wiki/Carbon_dioxide_in_Earth%27s_atmosphere
2018-11-26_00_US	1101	18	atmospheric rivers	https://en.wikipedia.org/wiki/atmospheric_rivers
2018-11-26_00_US	1208	5	miles	https://en.wikipedia.org/wiki/mile
2018-11-26_00_US	1219	2	km	https://en.wikipedia.org/wiki/kilometre
2018-11-26_00_US	1419	27	record California wildfires	https://en.wikipedia.org/wiki/2018_California_wildfires
2018-11-26_00_US	1475	19	retreating glaciers	https://en.wikipedia.org/wiki/Retreat_of_glaciers_since_1850
2018-11-26_00_US	1524	18	decline of sea ice	https://en.wikipedia.org/wiki/Arctic_sea_ice_decline
2018-11-26_00_US	1544	17	rising sea levels	https://en.wikipedia.org/wiki/sea_levels
2018-11-26_00_US	1578	19	ocean acidification	https://en.wikipedia.org/wiki/ocean_acidification
2018-11-26_00_US	1602	16	coastal flooding	https://en.wikipedia.org/wiki/coastal_flood
2018-11-26_00_US	1884	3	GDP	https://en.wikipedia.org/wiki/gross_domestic_product
2018-11-26_00_US	2324	3	DOD	https://en.wikipedia.org/wiki/United_States_Department_of_Defense
2018-11-26_00_US	2332	4	NASA	https://en.wikipedia.org/wiki/NASA
2018-11-26_00_US	2343	4	NOAA	https://en.wikipedia.org/wiki/National_Oceanic_and_Atmospheric_Administration
2018-11-29_00_Wikinews	88	9	Bangalore	https://en.wikipedia.org/wiki/Bengaluru
2018-11-29_00_Wikinews	123	9	Karnataka	https://en.wikipedia.org/wiki/Karnataka
2018-11-29_00_Wikinews	134	5	India	https://en.wikipedia.org/wiki/India
2018-11-29_00_Wikinews	264	9	Hyderabad	https://en.wikipedia.org/wiki/Hyderabad,_India
2018-11-29_00_Wikinews	477	2	UK	https://en.wikipedia.org/wiki/United_Kingdom
2018-11-29_00_Wikinews	722	6	London	https://en.wikipedia.org/wiki/London
2018-11-29_00_Wikinews	975	5	Cuban	https://en.wikipedia.org/wiki/Cuba
2018-11-29_00_Wikinews	1607	16	Chacha Chaudhary	https://en.wikipedia.org/wiki/Chacha_Chaudhary
2018-11-29_00_Wikinews	1628	6	Tintin	https://en.wikipedia.org/wiki/The_Adventures_of_Tintin
2018-11-29_00_Wikinews	1713	20	Yali Dream Creations	https://en.wikipedia.org/wiki/Yali_Dream_Creations
2018-11-29_00_Wikinews	2284	11	Sufi Comics	https://en.wikipedia.org/wiki/Sufi_Comics
2018-11-29_00_Wikinews	2741	3	AXN	https://en.wikipedia.org/wiki/AXN
2018-11-29_00_Wikinews	3093	12	Eisner Award	https://en.wikipedia.org/wiki/Eisner_Award
2018-11-29_00_Wikinews	3453	7	Minions	https://en.wikipedia.org/wiki/Minions
2018-11-29_01_NASA	59	2	US	https://en.wikipedia.org/wiki/United_States
2018-11-29_01_NASA	84	3	UTC	https://en.wikipedia.org/wiki/UTC
2018-11-29_01_NASA	90	4	NASA	https://en.wikipedia.org/wiki/NASA
2018-11-29_01_NASA	97	14	InSight lander	https://en.wikipedia.org/wiki/InSight_lander
2018-11-29_01_NASA	141	16	Elysium Planitia	https://en.wikipedia.org/wiki/Elysium_Planitia
2018-11-29_01_NASA	161	4	Mars	https://en.wikipedia.org/wiki/Mars
2018-11-29_01_NASA	229	25	Jet Propulsion Laboratory	https://en.wikipedia.org/wiki/Jet_Propulsion_Laboratory
2018-11-29_01_NASA	258	10	California	https://en.wikipedia.org/wiki/California
2018-11-29_01_NASA	287	11	aerobraking	https://en.wikipedia.org/wiki/aerobraking
2018-11-29_01_NASA	458	18	Phoenix spacecraft	https://en.wikipedia.org/wiki/Phoenix_(spacecraft)
2018-11-29_01_NASA	562	3	mph	https://en.wikipedia.org/wiki/miles_per_hour
2018-11-29_01_NASA	590	19	kilometres per hour	https://en.wikipedia.org/wiki/kilometres_per_hour
2018-11-29_01_NASA	1787	4	feet	https://en.wikipedia.org/wiki/foot_(unit)
2018-11-29_01_NASA	1795	6	meters	https://en.wikipedia.org/wiki/metre
2018-11-29_01_NASA	2205	11	seismometer	https://en.wikipedia.org/wiki/seismometer
2018-11-29_01_NASA	2575	13	Mars Cube One	https://en.wikipedia.org/wiki/Mars_Cube_One
2018-11-29_01_NASA	2732	8	Viking 1	https://en.wikipedia.org/wiki/Viking_1
2018-11-29_01_NASA	2742	8	Viking 2	https://en.wikipedia.org/wiki/Viking_2
2018-11-29_01_NASA	2752	10	Pathfinder	https://en.wikipedia.org/wiki/Mars_Pathfinder
2018-11-29_01_NASA	2764	6	Spirit	https://en.wikipedia.org/wiki/Spirit_rover
2018-11-29_01_NASA	2772	11	Opportunity	https://en.wikipedia.org/wiki/Opportunity_rover
2018-11-29_01_NASA	2798	9	Curiosity	https://en.wikipedia.org/wiki/Curiosity_rover
2018-11-29_01_NASA	3024	11	Gale Crater	https://en.wikipedia.org/wiki/Gale_(crater)
2018-12-01_00_Greek	42	5	Greek	https://en.wikipedia.org/wiki/Greece
2018-12-01_00_Greek	136	16	Associated Press	https://en.wikipedia.org/wiki/Associated_Press
2018-12-01_00_Greek	234	5	euros	https://en.wikipedia.org/wiki/Euro
2018-12-01_00_Greek	261	10	US dollars	https://en.wikipedia.org/wiki/United_States_dollar
2018-12-01_00_Greek	655	6	Turkey	https://en.wikipedia.org/wiki/Turkey
2018-12-01_00_Greek	702	7	Germany	https://en.wikipedia.org/wiki/Germany
2018-12-03_00_Investigation	37	6	German	https://en.wikipedia.org/wiki/Germany
2018-12-03_00_Investigation	126	13	Deutsche Bank	https://en.wikipedia.org/wiki/Deutsche_Bank
2018-12-03_00_Investigation	143	9	Frankfurt	https://en.wikipedia.org/wiki/Frankfurt
2018-12-03_00_Investigation	285	13	Panama Papers	https://en.wikipedia.org/wiki/Panama_Papers
2018-12-03_00_Investigation	871	13	United States	https://en.wikipedia.org/wiki/United_States
2018-12-03_00_Investigation	889	14	United Kingdom	https://en.wikipedia.org/wiki/United_Kingdom
2018-12-03_00_Investigation	924	3	US$	https://en.wikipedia.org/wiki/United_States_dollar
2018-12-03_00_Investigation	965	6	Russia	https://en.wikipedia.org/wiki/Russia
2018-12-03_00_Investigation	995	6	Moscow	https://en.wikipedia.org/wiki/Moscow
2018-12-03_00_Investigation	1006	6	London	https://en.wikipedia.org/wiki/London
2018-12-03_00_Investigation	1026	5	BaFIN	https://en.wikipedia.org/wiki/Federal_Financial_Supervisory_Authority
2018-12-03_00_Investigation	1250	10	Panamanian	https://en.wikipedia.org/wiki/Panama
2018-12-03_00_Investigation	1270	15	Mossack Fonseca	https://en.wikipedia.org/wiki/Mossack_Fonseca
2018-12-03_00_Investigation	1477	12	The Guardian	https://en.wikipedia.org/wiki/The_Guardian
2018-12-03_00_Investigation	1694	7	Iceland	https://en.wikipedia.org/wiki/Iceland
2018-12-03_00_Investigation	1706	8	Pakistan	https://en.wikipedia.org/wiki/Pakistan
2018-12-03_00_Investigation	1771	14	Global Witness	https://en.wikipedia.org/wiki/Global_Witness
2018-12-03_00_Investigation	2055	22	Daphne Caruana Galizia	https://en.wikipedia.org/wiki/Daphne_Caruana_Galizia
2018-12-03_00_Investigation	2081	7	Maltese	https://en.wikipedia.org/wiki/Malta
2018-12-03_00_Investigation	2089	10	journalist	https://en.wikipedia.org/wiki/Journalism
2018-12-06_00_UK	44	25	United Kingdom Parliament	https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
2018-12-06_00_UK	135	11	Theresa May	https://en.wikipedia.org/wiki/Theresa_May
2018-12-06_00_UK	167	14	European Union	https://en.wikipedia.org/wiki/European_Union
2018-12-06_00_UK	241	14	United Kingdom	https://en.wikipedia.org/wiki/United_Kingdom
2018-12-06_00_UK	277	14	European Union	https://en.wikipedia.org/wiki/European_Union
2018-12-06_00_UK	408	16	House of Commons	https://en.wikipedia.org/wiki/House_of_Commons_of_the_United_Kingdom
2018-12-17_00_Fire	58	11	Chester Zoo	https://en.wikipedia.org/wiki/Chester_Zoo
2018-12-17_00_Fire	73	8	Cheshire	https://en.wikipedia.org/wiki/Cheshire
2018-12-17_00_Fire	83	2	UK	https://en.wikipedia.org/wiki/United_Kingdom
2018-12-17_00_Fire	192	3	UTC	https://en.wikipedia.org/wiki/UTC
2018-12-17_00_Fire	675	10	orangutans	https://en.wikipedia.org/wiki/Orangutan
2018-12-17_00_Fire	806	2	°C	https://en.wikipedia.org/wiki/%C2%B0C
2018-12-17_00_Fire	818	2	°F	https://en.wikipedia.org/wiki/%C2%B0F
2018-12-18_00_Australia	41	10	Australian	https://en.wikipedia.org/wiki/Australia
2018-12-18_00_Australia	67	14	Scott Morrison	https://en.wikipedia.org/wiki/Scott_Morrison
2018-12-18_00_Australia	140	14	West Jerusalem	https://en.wikipedia.org/wiki/West_Jerusalem
2018-12-18_00_Australia	158	7	Israeli	https://en.wikipedia.org/wiki/Israel
2018-12-18_00_Australia	245	9	Palestine	https://en.wikipedia.org/wiki/Palestinian_Territories
2018-12-18_00_Australia	287	9	Jerusalem	https://en.wikipedia.org/wiki/Jerusalem
2018-12-18_00_Australia	403	7	Knesset	https://en.wikipedia.org/wiki/Knesset
2018-12-18_00_Australia	569	8	Tel Aviv	https://en.wikipedia.org/wiki/Tel_Aviv
2018-12-18_00_Australia	648	9	Palestine	https://en.wikipedia.org/wiki/Palestinian_Territories
2018-12-18_00_Australia	671	14	East Jerusalem	https://en.wikipedia.org/wiki/East_Jerusalem
2018-12-18_00_Australia	903	7	Judaism	https://en.wikipedia.org/wiki/Judaism
2018-12-18_00_Australia	912	12	Christianity	https://en.wikipedia.org/wiki/Christianity
2018-12-18_00_Australia	929	5	Islam	https://en.wikipedia.org/wiki/Islam
2018-12-18_00_Australia	1764	11	Saeb Erekat	https://en.wikipedia.org/wiki/Saeb_Erekat
2018-12-18_00_Australia	1925	10	Penny Wong	https://en.wikipedia.org/wiki/Penny_Wong
2018-12-18_00_Australia	1954	11	Labor Party	https://en.wikipedia.org/wiki/Australian_Labor_Party
2018-12-18_00_Australia	2385	12	Bill Shorten	https://en.wikipedia.org/wiki/Bill_Shorten
2018-12-18_00_Australia	2499	8	Malaysia	https://en.wikipedia.org/wiki/Malaysia
2018-12-18_00_Australia	2512	9	Indonesia	https://en.wikipedia.org/wiki/Indonesia
2018-12-18_00_Australia	3376	16	Mahathir Mohamad	https://en.wikipedia.org/wiki/Mahathir_Mohamad
2018-12-18_00_Australia	3722	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-12-18_00_Australia	4217	8	Paraguay	https://en.wikipedia.org/wiki/Paraguay
2018-12-18_00_Australia	4330	13	United States	https://en.wikipedia.org/wiki/United_States
2018-12-18_00_Australia	4349	9	Guatemala	https://en.wikipedia.org/wiki/Guatemala
2018-12-18_00_Australia	4544	18	Mario Abdo Benítez	https://en.wikipedia.org/wiki/Mario_Abdo_Ben%C3%ADtez
2018-12-18_00_Australia	4620	16	Luis Castiglioni	https://en.wikipedia.org/wiki/Luis_Castiglioni
2018-12-19_00_Passengers	49	6	Prague	https://en.wikipedia.org/wiki/Prague
2018-12-19_00_Passengers	57	14	Czech Republic	https://en.wikipedia.org/wiki/Czech_Republic
2018-12-19_00_Passengers	89	4	Jet2	https://en.wikipedia.org/wiki/Jet2
2018-12-19_00_Passengers	115	10	Manchester	https://en.wikipedia.org/wiki/Manchester
2018-12-19_00_Passengers	127	14	United Kingdom	https://en.wikipedia.org/wiki/United_Kingdom
2018-12-23_00_UK	46	7	Chinese	https://en.wikipedia.org/wiki/China
2018-12-23_00_UK	116	11	Scarborough	https://en.wikipedia.org/wiki/Scarborough
2018-12-23_00_UK	129	7	England	https://en.wikipedia.org/wiki/England
2018-12-23_00_UK	265	8	Internet	https://en.wikipedia.org/wiki/Internet
2018-12-23_00_UK	372	22	North Yorkshire Police	https://en.wikipedia.org/wiki/North_Yorkshire_Police
2018-12-23_00_UK	483	14	United Kingdom	https://en.wikipedia.org/wiki/United_Kingdom
2018-12-23_00_UK	537	24	British Transport Police	https://en.wikipedia.org/wiki/British_Transport_Police
2018-12-23_00_UK	905	4	foot	https://en.wikipedia.org/wiki/foot_(unit)
2018-12-23_00_UK	912	4	inch	https://en.wikipedia.org/wiki/inch
2018-12-23_00_UK	922	1	m	https://en.wikipedia.org/wiki/metre
2018-12-23_00_UK	1157	6	London	https://en.wikipedia.org/wiki/London
2018-12-23_00_UK	2379	4	York	https://en.wikipedia.org/wiki/York
2018-12-23_00_UK	2437	12	Peterborough	https://en.wikipedia.org/wiki/Peterborough
2018-12-23_00_UK	3137	19	Metropolitan Police	https://en.wikipedia.org/wiki/Metropolitan_Police_Service
2018-12-23_00_UK	3227	21	National Crime Agency	https://en.wikipedia.org/wiki/National_Crime_Agency
2018-12-23_00_UK	3267	40	Child Exploitation and Online Protection	https://en.wikipedia.org/wiki/Child_Exploitation_and_Online_Protection
2018-12-25_00_US	38	9	Barcelona	https://en.wikipedia.org/wiki/Barcelona
2018-12-25_00_US	49	5	Spain	https://en.wikipedia.org/wiki/Spain
2018-12-25_00_US	109	8	Moroccan	https://en.wikipedia.org/wiki/Morocco
2018-12-25_00_US	185	9	Christmas	https://en.wikipedia.org/wiki/Christmas
2018-12-25_00_US	209	13	United States	https://en.wikipedia.org/wiki/United_States
2018-12-25_00_US	284	11	Las Ramblas	https://en.wikipedia.org/wiki/Las_Ramblas
2018-12-25_00_US	313	13	Islamic State	https://en.wikipedia.org/wiki/Islamic_State_of_Iraq_and_the_Levant
2018-12-25_00_US	413	19	US State Department	https://en.wikipedia.org/wiki/US_State_Department
