conversation id,turn count (which turn in this conversation),prompt,all instructions,instruction count,question topic,LLM capability tested,image 1,image 2,image 3,image 4,image 5,auto eval metric weights,Creativity Gemini,Richness Gemini,Visual Perception Gemini,Logical Coherence Gemini,Answer Accuracy Gemini,Image Relationship Understanding Gemini,Instruction Following Gemini,Overall score Gemini,Programmatic Instruction Following Gemini,Creativity GPT-4o,Richness GPT-4o,Visual Perception GPT-4o,Logical Coherence GPT-4o,Answer Accuracy GPT-4o,Image Relationship Understanding GPT-4o,Instruction Following GPT-4o,Overall score GPT-4o,Programmatic Instruction Following GPT-4o,Creativity Sonnet,Richness Sonnet,Visual Perception Sonnet,Logical Coherence Sonnet,Answer Accuracy Sonnet,Image Relationship Understanding Sonnet,Instruction Following Sonnet,Overall score Sonnet,Programmatic Instruction Following Sonnet,"Preference: 1 for Gemini, 0 for GPT-4o","Preference: 1 for Gemini, 0 for Sonnet","Preference: 1 for Sonnet, 0 for GPT-4o"
74,2,"Instruction: Use the word 'itself' at 
least once in all future responses. 
Based on the historical significance, 
how might the trophy in the Image1 
symbolize sportsmanship and 
competition?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses.",2,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,7,6,6,9,6,1,5,5,6,7,6,6,9,6,0.5,6,6,1,5,3,6,7,4,1,1,1,0
74,3,"Instruction: End every sentence with a 
question mark (?). What emotions might 
players and spectators experience when 
viewing the trophy in the Image1, 
considering its role in the competition 
between two nations?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?).",3,model error,Creativity,,,,,,1 1 1 1 1 1 1 1 20,4,5,3,7,7,4,9,5,0.3333333333,6,5,6,6,6,6,7,6,0.6666666667,6,7,6,9,7,6,10,7,0.6666666667,0,0,1
74,4,"Instruction: Make all the following 
responses at least 5 sentences. What 
are some distinguishing features of the 
object shown in the Image2?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences.",4,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,4,6,8,6,8,6,7,6,0.5,6,7,8,8,8,6,8,7,0.5,5,6,8,8,8,6,8,7,0.5,0,0,0
74,5,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. How might the object 
in the Image2 represent a significant 
achievement in sports?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,6,7,6,6,6,0.2,5,6,7,8,7,6,7,6,0.4,5,6,7,8,7,6,8,7,0.4,0,0,1
74,6,"Based on the appearance of the object 
in the Image2, what materials do you 
think were used to construct it?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Visual Object Description,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,6,9,7,0.4,5,6,8,7,7,6,8,7,0.6,4,5,7,8,7,6,6,6,0.4,0,1,0
74,7,"What elements in the Image3 help 
signify its importance or value?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,9,9,7,0.2,5,6,8,7,7,7,10,7,0.4,6,6,7,8,7,6,8,7,0.6,0,0,1
74,8,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. How do the colors on the 
ribbons attached to the Image3 
contribute to its overall visual 
appeal?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,7,9,7,0.5,5,6,8,7,7,6,9,7,0.3333333333,5,6,8,7,7,7,9,7,0.6666666667,1,0,1
74,9,"Based on the Image3, what can be 
inferred about the significance of the 
trophy in sports competitions?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,8,7,6,10,6,0.3333333333,4,6,6,5,6,6,6,5,0.3333333333,6,7,8,7,8,7,9,7,0.5,1,0,1
74,10,"What object is prominently displayed in 
the Image4?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,6,6,7,8,7,6,9,7,0.5,5,6,7,8,7,6,9,7,0.5,6,7,8,8,8,7,9,7,0.6666666667,1,0,1
74,11,"Describe the visible features and 
design elements of the trophy in the 
Image4.","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,7,8,9,9,9,6,9,8,0.6666666667,6,7,8,9,8,7,9,8,0.5,7,6,8,8,7,7,9,7,0.6666666667,1,1,1
74,12,"How might the trophy in the Image4 be 
significant in the context of rugby 
league competitions?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,10,8,0.3333333333,5,6,7,8,6,7,9,7,0.5,7,8,6,9,7,7,10,8,0.6666666667,1,0,1
74,13,"What are the prominent design features 
of the trophy in the Image5?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,9,8,9,10,8,0.5,6,7,8,7,8,7,9,7,0.6666666667,5,6,8,7,8,6,6,6,0.6666666667,1,1,0
74,14,"What historical or cultural figures 
might the Image5 be associated with, 
based on its name?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning,Knowledge Grounding,,,,,,1 1 1 1 1 1 1 1 20,6,6,7,8,7,7,8,7,0.1666666667,5,6,8,6,6,7,9,6,0.5,7,8,8,9,8,8,10,8,0.3333333333,0,0,1
74,15,"How has the competition related to the 
Image5 evolved over time since its 
inception?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,7,6,7,9,6,0.5,6,7,5,8,6,6,9,7,0.5,5,6,7,8,6,8,10,7,0.6666666667,0,0,1
74,16,"Compare and describe the overall shapes 
and designs in Image1, Image2, and 
Image3.","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,6,8,7,8,7,9,7,0.3333333333,6,7,8,7,8,7,7,7,0.3333333333,5,7,8,8,8,8,6,7,0.5,1,0,1
74,17,"Identify and discuss the types of 
sports or competitions associated with 
the trophies in Image1, Image3, and 
Image5.","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,7,6,7,9,7,0.3333333333,4,5,6,6,5,7,7,5,0.3333333333,5,6,7,7,6,7,9,7,0.6666666667,1,0,1
74,18,"Examine the handles of the trophies in 
Image1 and Image5. What similarities 
and differences can you find?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,5,8,7,7,7,7,7,0.3333333333,5,6,8,8,8,8,7,7,0.3333333333,6,6,8,7,8,7,9,7,0.5,0,0,1
74,19,"Discuss the potential historical 
significance of the competitions 
represented by the trophies in Image1, 
Image4, and Image5.","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,6,5,6,5,5,0.3333333333,5,6,7,7,6,7,7,6,0.5,3,5,7,6,6,7,9,6,0.5,0,0,0
74,20,"What are the main differences in the 
base designs of the trophies in Image2, 
Image3, and Image4?","Instruction: Start every sentence with 
the letter (S). Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,6,7,6,0.5714285714,4,6,7,7,8,7,8,7,0.4285714286,5,6,8,7,8,7,9,7,0.7142857143,1,0,1
75,1,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Describe the 
architectural style and prominent 
features observed in the Image1.","Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses.",1,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,6,10,7,0,5,6,8,8,8,6,10,7,0,5,6,8,8,8,6,10,7,1,0.5,0,1
75,2,"Instruction: Use the word 'itself' at 
least once in all future responses. 
What might be the significance of the 
Image1 to the history and cultural 
heritage of Savannah, Georgia?","Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses.",2,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,6,8,7,6,9,7,0.5,5,6,7,7,6,6,8,6,1,5,6,8,7,6,6,8,6,1,0,0,1
75,3,"Instruction: End every sentence with a 
exclamation mark (!). How do the 
elements visible in the Image1 
contribute to the overall aesthetic and 
design of the structure?","Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a exclamation mark 
(!).",3,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,6,6,7,3,6,0.6666666667,5,6,8,8,8,6,10,7,1,5,6,8,4,7,6,3,5,1,0,0,0
75,4,"Instruction: Start every sentence with 
the letter (S). What are some physical 
features you can observe around the 
structure shown in the Image2?","Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: End 
every sentence with a exclamation mark 
(!). Instruction: Start every sentence 
with the letter (S).",4,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,6,7,9,6,0,3,5,6,7,6,6,8,5,1,4,5,6,6,6,6,9,6,0.5,0,0,0
