LigandId,DockingScore,Smiles,dG,dGError
8638,-8.545,Cc1c(F)cccc1C(=O)Nc1ccnc(NC(=O)CC#N)c1,4.99,0.447
8639,-9.635,Cc1cc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc(C)n1,-5.241,0.474
8640,-9.66,O=C(NCc1ccccc1)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,-2.262,0.494
8641,-9.106,Cc1cc(C)nc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)c1,-1.942,0.469
8642,-9.435,CCNC(=O)Nc1cc(NC(=O)c2cc(N)ccc2Cl)c(F)cn1,-12.995,0.451
8643,-8.684,CN(C)C(=O)c1cncc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)n1,-3.675,0.504
8644,-9.168,Cc1cc(Nc2cc(NC(=O)c3c(C)cccc3Cl)c(F)cn2)nc(NC2CC2)n1,-10.436,0.512
8645,-8.325,O=C(Nc1ccnc(Nc2cnccn2)c1)c1ccc(O)cc1,18.844,0.448
8646,-8.625,COc1ccc(C(=O)Nc2cc(Nc3ccccn3)ncc2F)c(Cl)c1,4.524,0.472
8647,-9.169,O=C(NCc1ccccc1)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,6.306,0.488
8648,-8.635,COc1cccc(C(=O)Nc2ccnc(Nc3cc(CO)ccn3)c2)c1C,15.997,0.488
8649,-8.684,CSCC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,9.849,0.449
8650,-8.677,CN(C)c1cnc(Nc2cc(NC(=O)c3c(N)cccc3Cl)c(F)cn2)cn1,8.011,0.494
8651,-8.636,CC(C)c1cc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)nc(N)n1,-10.686,0.494
8652,-8.629,Nc1ccc(Cl)cc1C(=O)Nc1cc(NC(=O)Cc2ccccc2)ncc1F,24.205,0.486
8653,-9.432,N#CCC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2Cl)c(F)cn1,-2.065,0.453
8654,-8.882,COc1cccc(C(=O)Nc2ccnc(NC(=O)CCO)c2)c1,14.503,0.456
8655,-8.536,CCC(=O)Nc1cc(NC(=O)c2c(F)cccc2OC)ccn1,8.569,0.45
8656,-8.383,COc1cc(Cl)cc(Cl)c1C(=O)Nc1cc(Nc2ccccn2)ncc1F,14.64,0.48
8657,-8.26,COc1c(Cl)cccc1C(=O)Nc1cc(Nc2ccncn2)ncc1F,-3.556,0.471
8658,-8.961,CN(C)C(=O)c1cccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-8.289,0.509
8659,-8.628,CN(C)c1ccc(Nc2cc(NC(=O)c3c(N)cccc3Cl)c(F)cn2)nc1,1.35,0.492
8660,-9.714,COCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,3.678,0.462
8661,-9.098,Cc1cc(C)cc(Nc2cc(NC(=O)c3c(N)cccc3Cl)c(F)cn2)c1,-0.39,0.482
8662,-8.534,CC(C)CC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2N)c(F)cn1,15.16,0.469
8663,-9.78,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2CC2CO)ncc1F,5.334,0.471
8664,-8.621,COc1cccc(C)c1C(=O)Nc1ccnc(Nc2cc(CO)ccn2)c1,13.081,0.48
8665,-9.106,N#CCC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,7.624,0.439
8666,-9.734,Cc1cc(Nc2cc(NC(=O)c3c(F)cccc3Cl)ccn2)nc(NC(C)CO)n1,-18.489,0.517
8667,-9.739,CC(C)c1cc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc(N)n1,-9.883,0.491
8668,-8.089,Cc1cc(Nc2cc(NC(=O)c3cccnc3)ccn2)nc(N2CCC2)n1,-5.553,0.508
8669,-9.09,CCOC(=O)Nc1cc(NC(=O)c2c(Cl)cc(OC)cc2Cl)c(F)cn1,4.702,0.481
8670,-9.507,Cc1cc(C)nc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)c1,-6.746,0.472
8671,-8.931,Cn1ccc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)n1,-7.869,0.462
8672,-8.109,Cc1coc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)n1,2.616,0.461
8673,-8.89,COc1ccnc(Nc2cc(NC(=O)c3ccc(Cl)cc3Cl)c(F)cn2)c1,7.639,0.481
8674,-8.971,O=C(Nc1cc(Nc2ncccc2F)ncc1F)c1cc(O)ccc1Cl,-1.606,0.454
8675,-9.45,O=C(Nc1cc(Nc2cccc(CO)n2)ncc1F)c1c(Cl)cc(Cl)cc1Cl,3.379,0.492
8676,-8.107,CCC(=O)Nc1cc(NC(=O)c2cccc(OC)c2F)ccn1,7.842,0.452
8677,-8.622,COc1cccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-2.887,0.477
8678,-8.379,Cc1cc(Nc2cc(NC(=O)c3ccncc3)ccn2)nc(NCC2CC2)n1,-8.288,0.509
8679,-8.913,COc1cccc(Cl)c1C(=O)Nc1ccnc(Nc2cnn(CC(C)O)c2)c1,-2.906,0.507
8680,-9.612,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2CC2C#N)ncc1F,8.378,0.466
8681,-8.657,CC(C)OC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C=O)cc2Cl)c(F)cn1,9.813,0.488
8682,-8.506,COc1cc(C)ccc1C(=O)Nc1cc(NC(=O)C2CCOC2)ncc1F,25.828,0.487
8683,-8.928,Cc1ccnc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,0.104,0.461
8684,-8.968,CCOC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C)cc2Cl)c(F)cn1,4.233,0.467
8685,-8.11,CN(C)c1nc(Cl)cc(Nc2cc(NC(=O)c3ccccc3F)ccn2)n1,-0.182,0.483
8686,-9.686,O=C(Nc1cc(Nc2cccc(CO)n2)ncc1F)c1ccccc1Cl,-5.647,0.472
8687,-8.086,Cc1ccnc(Nc2cc(NC(=O)c3ccccn3)ccn2)c1,10.773,0.445
8688,-9.569,O=C(Nc1cc(Nc2ccncn2)ncc1F)c1cc(O)ccc1Cl,-11.058,0.455
8689,-8.237,CNC(=O)Nc1cc(NC(=O)c2cccc(OC)c2F)ccn1,0.663,0.451
8690,-8.676,CNC(=O)c1cccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-8.669,0.494
8691,-8.945,O=C(Nc1cc(NC(=O)C(CO)CO)ncc1F)c1ccc(Cl)cc1Cl,5.078,0.473
8692,-8.903,Nc1ccc(C(=O)Nc2ccnc(Nc3ccncc3)c2)c(F)c1,7.866,0.453
8693,-8.647,COc1ccc(C(=O)Nc2cc(NC(=O)C3CCOC3)ncc2F)c(C)c1,7.967,0.485
8694,-8.654,Cc1cc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)on1,-16.209,0.459
8695,-9.482,O=C(Nc1cc(Nc2ccnc(CO)n2)ncc1F)c1cc(F)ccc1Cl,-9.443,0.476
8696,-8.043,Cc1c(F)cccc1C(=O)Nc1ccnc(NC(=O)OC(C)C)c1,9.811,0.469
8697,-9.136,Cc1cc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc(C)n1,-6.468,0.471
8698,-8.238,COC(=O)Nc1cc(NC(=O)c2cc(N)ccc2Cl)c(F)cn1,5.299,0.441
8699,-8.639,Nc1cccc(Cl)c1C(=O)Nc1cc(Nc2ncco2)ncc1F,-0.893,0.441
8700,-9.589,O=C(Nc1cc(Nc2ncccn2)ncc1F)c1cc(O)ccc1Cl,-4.788,0.461
8701,-8.211,Cc1cc(F)ccc1C(=O)Nc1cc(NC(=O)C2(C)CC2)ncc1F,15.868,0.459
8702,-8.879,O=C(Nc1cc(Nc2ccc(CO)cn2)ncc1F)c1cc(F)ccc1Cl,-5.308,0.472
8703,-9.484,CC(C)NC(=O)Nc1cc(NC(=O)c2cc(N)ccc2Cl)c(F)cn1,-4.734,0.461
8704,-8.218,Nc1ccc(C(=O)Nc2ccnc(Nc3cccnn3)c2)cc1,9.692,0.45
8705,-8.101,COc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)C(C)C)c1,18.744,0.465
8706,-8.498,CCOC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C=O)cc2Cl)c(F)cn1,6.782,0.471
8707,-8.045,COc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)CF)c1,11.924,0.454
8708,-9.776,Nc1ccc(C(=O)Nc2cc(NC(=O)Cc3ccccc3)ncc2F)c(Cl)c1,-3.384,0.486
8709,-9.151,Cc1cccc(Nc2cc(NC(=O)c3c(N)cccc3Cl)c(F)cn2)c1,-0.319,0.469
8710,-9.476,N#CCC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2F)c(F)cn1,6.394,0.441
8711,-8.679,CC(C)NC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2N)c(F)cn1,5.821,0.467
8712,-8.358,COC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2N)c(F)cn1,7.952,0.441
8713,-8.219,Cc1cc(Nc2cc(NC(=O)c3c(C)cccc3F)ccn2)nc(Cl)n1,-3.161,0.471
8714,-9.093,Nc1ccc(Cl)c(C(=O)Nc2cc(Nc3ccc4ccccc4n3)ncc2F)c1,-7.005,0.489
8715,-8.22,COc1cccc(C(=O)Nc2ccnc(Nc3ccnc(CO)n3)c2)c1,1.94,0.482
8716,-8.708,Cc1cc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)nc(N)n1,-9.145,0.473
8717,-8.651,COc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)C(F)F)c1,14.633,0.459
8718,-8.935,COc1ccnc(Nc2cc(NC(=O)c3cccc(Cl)c3F)c(F)cn2)c1,10.754,0.474
8719,-9.594,CSCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,0.307,0.469
8720,-8.072,Cc1ccc(C)c(C(=O)Nc2ccnc(Nc3ncccn3)c2)c1,20.711,0.459
8721,-9.49,Cc1ccnc(Nc2cc(NC(=O)c3ccc(N)cc3Cl)c(F)cn2)c1,-11.581,0.468
8722,-9.426,Cc1cc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)nc(NC2CC2)n1,-17.748,0.506
8723,-8.785,Cc1cccc(C(=O)Nc2ccnc(NC(=O)NC3CC(O)C3)c2)c1F,3.152,0.476
8724,-9.099,Cc1cc(Cl)c(C(=O)Nc2ccnc(Nc3cnn(CC(C)O)c3)c2)c(Cl)c1,4.604,0.509
8725,-8.832,CCn1cc(Nc2cc(NC(=O)c3c(Cl)cc(C(C)O)cc3Cl)ccn2)cn1,16.743,0.511
8726,-9.139,COc1ccccc1C(=O)Nc1cc(NC(=O)C2CCCO2)ncc1F,-8.551,0.471
8727,-8.807,COc1cc(Cl)cc(Cl)c1C(=O)Nc1cc(NC(=O)NC2CCC2)ncc1F,11.39,0.496
8728,-8.162,COc1cc(Cl)ccc1C(=O)Nc1ccnc(Nc2cc(C)nn2C)c1,14.407,0.49
8729,-9.017,Cc1ccc(F)c(C(=O)Nc2cc(NC(=O)C3CC3CO)ncc2F)c1,6.43,0.468
8730,-8.865,Cc1ccc(N)cc1C(=O)Nc1cc(NC(=O)C2CCOC2)ncc1F,5.538,0.469
8731,-8.356,COc1cccc(C)c1C(=O)Nc1cc(NC(=O)C2(C)CC2)ncc1F,4.611,0.471
8732,-8.293,Nc1c(Cl)cccc1C(=O)Nc1cc(Nc2cc(C3CC3)[nH]n2)ncc1F,1.136,0.478
8733,-9.099,Nc1ccc(Cl)c(C(=O)Nc2cc(Nc3cc(C4CC4)[nH]n3)ncc2F)c1,-14.275,0.475
8734,-9.768,Cc1cc(Nc2cc(NC(=O)c3cccc(Cl)c3)ccn2)nc(NCCO)n1,1.337,0.506
8735,-9.233,Cc1cc(O)ccc1C(=O)Nc1cc(NC(=O)C2CC2(C)C)ncc1F,8.645,0.475
8736,-8.972,CCN(CC)c1nc(C)cc(Nc2cc(NC(=O)c3cc(O)ccc3Cl)ccn2)n1,-8.377,0.519
8737,-9.455,CN(CCO)c1nc(Nc2cc(NC(=O)c3ccccc3)ccn2)cc(C2CC2)n1,5.069,0.523
8738,-9.105,Cc1ccc(C(=O)Nc2cc(NC(=O)C3CC3CO)ncc2F)c(F)c1,9.452,0.473
8739,-9.272,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2ccc(F)cc2C)c(F)cn1,10.836,0.508
8740,-9.88,O=C(Nc1cc(NC(=O)C2CC2CO)ncc1F)c1ccc(O)cc1F,-0.796,0.463
8741,-8.317,COc1ccc(Cl)cc1C(=O)Nc1ccnc(Nc2cc(C)nn2C)c1,16.771,0.486
8742,-10.066,Cc1cc(Nc2cc(NC(=O)c3ccc(Cl)cc3Cl)ccn2)nc(NCCO)n1,-1.718,0.512
8743,-9.145,COc1ccc(C(=O)Nc2cc(NC(=O)NC3CCC3)ncc2F)c(Cl)c1,4.73,0.49
8744,-8.44,COc1cc(C)ccc1C(=O)Nc1cc(NC(=O)C2COC2)ncc1F,22.49,0.478
8745,-8.196,COc1cccc(C(=O)Nc2cc(NC(=O)C3(C)CC3)ncc2F)c1C,17.26,0.481
8746,-9.574,Cc1cc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)ccn2)nc(NC(C)CO)n1,-7.187,0.525
8747,-8.209,Cc1cc(Nc2cc(NC(=O)c3c(Cl)cc(C(C)O)cc3Cl)ccn2)on1,5.081,0.493
8748,-10.516,Cc1cc(Cl)c(C(=O)Nc2ccnc(Nc3cc(C)nc(NCCO)n3)c2)c(Cl)c1,-5.312,0.521
8749,-9.058,Cc1ccc(C(=O)Nc2cc(NC(=O)C3CC3CO)ncc2F)c(C)c1,9.833,0.478
8750,-9.509,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2CC(=O)C2)ncc1F,5.526,0.465
8751,-8.842,COc1ccc(C(=O)Nc2cc(NC(=O)C3CC(=O)C3)ncc2F)c(C)c1,6.251,0.486
8752,-9.053,Cc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)NC2CC(O)C2)c1,-3.35,0.476
8753,-9.31,Cc1cc(O)ccc1C(=O)Nc1cc(NC(=O)C2CC2C)ncc1F,-3.971,0.465
8754,-8.883,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N3CCOCC3)cc2Cl)c(F)cn1,10.208,0.524
8755,-8.316,Cc1ccc(C(=O)Nc2cc(NC(=O)C3CCOC3)ncc2F)c(N)c1,19.228,0.474
8756,-10.19,Cc1cc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)ccn2)nc(N(C)CCO)n1,0.423,0.522
8757,-8.729,O=C(CF)Nc1cc(NC(=O)c2c(Cl)cc(N3CCOCC3)cc2Cl)c(F)cn1,3.783,0.517
8758,-8.753,COc1ccc(C(=O)Nc2cc(NC(=O)C3COC3)ncc2F)c(C)c1,4.156,0.475
8759,-9.239,Cc1cc(N)ccc1C(=O)Nc1cc(NC(=O)C2CCOC2)ncc1F,2.364,0.474
8760,-9.272,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2COC2)ncc1F,6.337,0.459
8761,-8.958,COc1cc(Cl)ccc1C(=O)Nc1cc(NC(=O)NC2CCC2)ncc1F,-7.184,0.49
8762,-8.364,COc1ccc(C(=O)Nc2ccnc(Nc3cc(C)nn3C)c2)c(Cl)c1,16.612,0.491
8763,-10.048,O=C(Nc1cc(NC(=O)C2CC2CO)ncc1F)c1cc(O)ccc1F,-1.059,0.463
8764,-9.013,COc1ccc(Cl)cc1C(=O)Nc1cc(NC(=O)NC2CCC2)ncc1F,-8.811,0.48
8765,-9.211,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2cc(F)ccc2C)c(F)cn1,5.796,0.503
8766,-9.057,CCNc1nc(CC)cc(Nc2cc(NC(=O)c3cccc(Cl)c3C)ccn2)n1,-7.499,0.518
8767,-8.544,CCNc1nc(CC)cc(Nc2cc(NC(=O)c3cccc(Cl)c3F)ccn2)n1,-11.161,0.506
8768,-8.311,COc1cc(C)ccc1C(=O)Nc1cc(NC(=O)C2CC(=O)C2)ncc1F,15.454,0.484
8769,-8.442,COc1ccnc(Nc2cc(NC(=O)c3c(C)cccc3OC)ccn2)c1,18.208,0.483
8770,-8.789,CNC(=O)Nc1cc(NC(=O)c2c(F)cccc2Br)ccn1,-6.703,0.439
8771,-8.91,O=C(CCO)Nc1cc(NC(=O)c2cccc(F)c2)ccn1,8.243,0.438
8772,-8.395,COC(=O)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,5.751,0.436
8773,-8.203,COC(=O)Nc1cc(NC(=O)c2cccc(N)c2C)ccn1,7.237,0.446
8774,-8.566,N#CCC(=O)Nc1cc(NC(=O)c2cccc(F)c2F)ccn1,-0.005,0.432
8775,-8.055,COc1ccc(C)c(C(=O)Nc2ccnc(Nc3ccccc3)c2)c1,14.473,0.473
8776,-8.364,O=Cc1cc(Cl)c(C(=O)Nc2cc(Nc3cccnn3)ncc2F)c(Cl)c1,6.465,0.478
8777,-8.136,COCC(=O)Nc1cc(NC(=O)c2cccc(C)c2C)ccn1,15.0,0.463
8778,-8.867,O=C(NCc1ccccc1)Nc1cc(NC(=O)c2cccc(F)c2F)ccn1,2.008,0.485
8779,-8.663,O=C(CC1CC1)Nc1cc(NC(=O)c2cccc(F)c2)c(F)cn1,6.789,0.449
8780,-8.646,Cc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)CSC(F)F)c1,18.304,0.466
8781,-8.131,Cc1cncc(Nc2cc(NC(=O)c3ccc(Cl)cc3)c(F)cn2)n1,18.127,0.466
8782,-8.031,CCNC(=O)Nc1cc(NC(=O)c2ccc(OC)cc2)ccn1,9.823,0.462
8783,-8.122,COc1ccnc(Nc2cc(NC(=O)c3cccc(OC)c3F)ccn2)c1,11.109,0.48
8784,-8.247,COc1cccc(C)c1C(=O)Nc1ccnc(Nc2ccc(C)cn2)c1,17.987,0.484
8785,-8.293,CSCC(=O)Nc1cc(NC(=O)c2cccc(F)c2F)ccn1,0.189,0.444
8786,-8.377,COc1cccc(C)c1C(=O)Nc1ccnc(Nc2ncccn2)c1,16.954,0.469
8787,-8.197,COc1ccnc(Nc2cc(NC(=O)c3c(F)cccc3OC)ccn2)c1,6.855,0.483
8788,-8.954,Nc1ccc(C(=O)Nc2ccnc(NC(=O)Cc3ccccc3)c2)c(F)c1,10.705,0.481
8789,-8.176,COc1ccc(Nc2cc(NC(=O)c3cccc(C)c3C)ccn2)nc1,17.369,0.485
8790,-9.048,Cc1c(N)cccc1C(=O)Nc1ccnc(Nc2cc(CO)ccn2)c1,16.73,0.486
8791,-9.011,NC(=O)c1cccc(Nc2cc(NC(=O)c3ccc(F)cc3Cl)c(F)cn2)n1,-6.516,0.478
8792,-8.294,Cn1ccc(Nc2cc(NC(=O)c3cccc(F)c3F)ccn2)n1,1.412,0.448
8793,-8.554,CNC(=O)Nc1cc(NC(=O)c2cccc(F)c2Cl)c(F)cn1,-0.059,0.442
8794,-8.74,Cc1cccc(F)c1C(=O)Nc1ccnc(Nc2ccc(C(N)=O)cn2)c1,3.159,0.482
8795,-8.953,O=C(CC1CC1)Nc1cc(NC(=O)c2ccccc2F)c(F)cn1,3.531,0.449
8796,-9.312,Nc1ccc(C(=O)Nc2cc(Nc3ncccn3)ncc2F)c(Cl)c1,-7.609,0.457
8797,-8.283,COc1ccccc1C(=O)Nc1ccnc(Nc2ccc3ccccc3n2)c1,16.221,0.496
8798,-8.093,O=C(CSC(F)F)Nc1cc(NC(=O)c2cccc(F)c2)ccn1,4.249,0.449
8799,-8.397,Cc1cccc(Nc2cc(NC(=O)c3cccc(F)c3C)ccn2)n1,13.754,0.464
8800,-9.182,Nc1cccc(C(=O)Nc2cc(Nc3ncccn3)ncc2F)c1Cl,1.076,0.457
8801,-8.376,Cc1cccc(C(=O)Nc2ccnc(Nc3cc(CO)ccn3)c2)c1N,25.373,0.48
8802,-8.934,Nc1ccccc1C(=O)Nc1cc(NC(=O)NC2CC2)ncc1F,6.598,0.454
8803,-9.143,CC(C)NC(=O)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,-2.781,0.456
8804,-9.065,O=C(Nc1ccnc(Nc2cncc(CO)n2)c1)c1c(F)cccc1F,-0.986,0.467
8805,-8.375,O=C(CO)Nc1cc(NC(=O)c2ccc(Cl)cc2)c(F)cn1,14.406,0.439
8806,-9.05,Cc1ccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)nc1,2.863,0.465
8807,-8.934,Cc1cc(O)ccc1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,5.289,0.483
8808,-8.402,CNC(=O)Nc1cc(NC(=O)c2c(C)cccc2F)ccn1,-4.211,0.443
8809,-8.305,Cn1ccc(Nc2cc(NC(=O)c3ccccc3F)ccn2)n1,3.554,0.446
8810,-8.629,CC(C)C(=O)Nc1cc(NC(=O)c2c(F)cccc2Br)ccn1,5.172,0.451
8811,-8.221,COc1ccccc1C(=O)Nc1ccnc(Nc2cccc(C)n2)c1,14.284,0.472
8812,-8.093,COc1ccc(C(=O)Nc2ccnc(Nc3ccccc3)c2)c(F)c1,18.32,0.468
8813,-8.607,Cc1cccc(C(=O)Nc2ccnc(NC(=O)CC#N)c2)c1C,13.151,0.454
8814,-8.795,O=C(Cc1ccccc1)Nc1cc(NC(=O)c2cccc(F)c2Cl)c(F)cn1,0.213,0.482
8815,-9.936,Nc1ccc(C(=O)Nc2cc(Nc3cccc(N)n3)ncc2F)c(Cl)c1,-6.166,0.47
8816,-8.306,Nc1cccc(C(=O)Nc2cc(Nc3ncccc3F)ncc2F)c1Cl,8.122,0.462
8817,-8.631,CCC(=O)Nc1cc(NC(=O)c2c(F)cccc2Br)ccn1,1.939,0.441
8818,-8.225,Nc1ccccc1C(=O)Nc1ccnc(NC(=O)CSC(F)F)c1,21.393,0.455
8819,-8.373,COC(=O)Nc1cc(NC(=O)c2cccc(N)c2F)ccn1,4.664,0.435
8820,-8.845,O=C(Nc1ccnc(Nc2ccnc(CO)n2)c1)c1ccccc1F,-0.545,0.468
8821,-8.671,O=C(Nc1cc(Nc2ncco2)ncc1F)c1cc(F)ccc1Cl,-6.436,0.439
8822,-8.503,Cc1cnc(Nc2cc(NC(=O)c3cccc(N)c3C)ccn2)cn1,18.483,0.469
8823,-8.091,COC(=O)Nc1cc(NC(=O)c2c(N)cccc2F)ccn1,11.013,0.434
8824,-8.813,Nc1cccc(Nc2cc(NC(=O)c3cc(Cl)ccc3N)c(F)cn2)n1,16.242,0.468
8825,-8.894,Nc1cccc(Nc2cc(NC(=O)c3ccc(Cl)cc3N)c(F)cn2)n1,20.163,0.47
8826,-8.322,Nc1ccc(Cl)cc1C(=O)Nc1cc(Nc2ncccn2)ncc1F,14.386,0.478
8827,-8.1,Cc1nccc(Nc2cc(NC(=O)c3cccc(F)c3C)ccn2)n1,4.582,0.466
8828,-8.285,Cc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)C(C)C)c1,12.411,0.447
8829,-8.323,COc1ccnc(Nc2cc(NC(=O)c3cccc(C)c3C)ccn2)c1,18.901,0.48
8830,-8.24,COCC(=O)Nc1cc(NC(=O)c2cccc(F)c2F)ccn1,2.336,0.444
8831,-9.117,O=C(Nc1cc(NC(=O)c2cccc(F)c2F)c(F)cn1)NC1CCC1,-1.709,0.458
8832,-9.364,O=C(CCO)Nc1cc(NC(=O)c2ccccc2F)ccn1,4.873,0.437
8833,-8.19,COc1ccccc1C(=O)Nc1ccnc(Nc2ccnc(C)n2)c1,13.727,0.472
8834,-8.349,CNC(=O)Nc1cc(NC(=O)c2cccc(C)c2F)ccn1,5.67,0.437
8835,-8.021,COc1cccc(Nc2cc(NC(=O)c3ccccc3F)ccn2)n1,8.648,0.465
8836,-9.133,CC(=O)Nc1cc(NC(=O)c2cccc(N)c2Cl)c(F)cn1,6.472,0.445
8837,-8.41,CCC(=O)Nc1cc(NC(=O)c2c(C)cccc2F)ccn1,4.234,0.437
8838,-8.038,COc1ccc(C(=O)Nc2ccnc(NC(=O)NC(C)C)c2)cc1,10.411,0.472
8839,-8.477,O=C(CO)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,-1.758,0.45
8840,-8.212,COc1cccc(Nc2cc(NC(=O)c3ccccc3C)ccn2)n1,11.541,0.47
8841,-8.735,CC(=O)Nc1cc(NC(=O)c2cc(Cl)ccc2N)c(F)cn1,17.775,0.441
8842,-8.184,Cc1cncc(Nc2cc(NC(=O)c3cccc(N)c3C)ccn2)n1,17.429,0.475
8843,-8.142,Cn1ccc(Nc2cc(NC(=O)c3cccc(N)c3)ccn2)n1,9.695,0.45
8844,-8.682,Cc1cccc(C(=O)Nc2ccnc(NC(=O)COCc3ccccc3)c2)c1C,6.551,0.517
8845,-8.052,COc1ccc(C(=O)Nc2ccnc(Nc3ccccn3)c2)c(F)c1,18.046,0.469
8846,-8.572,Cc1ccc(C)c(C(=O)Nc2ccnc(NC(=O)COCc3ccccc3)c2)c1,7.991,0.51
8847,-8.01,COc1nccc(Nc2cc(NC(=O)c3ccccc3F)ccn2)n1,1.754,0.462
8848,-8.295,COc1cccc(F)c1C(=O)Nc1ccnc(Nc2cnccn2)c1,11.197,0.459
8849,-8.448,Nc1ccccc1C(=O)Nc1ccnc(NC(=O)COCc2ccccc2)c1,7.85,0.499
8850,-8.414,CC(C)CC(=O)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,7.97,0.469
8851,-9.087,O=C(COCc1ccccc1)Nc1cc(NC(=O)c2c(F)cc(F)cc2F)ccn1,-2.518,0.502
8852,-9.081,CC(=O)Nc1cc(NC(=O)c2ccc(N)cc2Cl)c(F)cn1,2.936,0.443
8853,-8.639,COc1ccnc(Nc2cc(NC(=O)c3cccc(O)c3)ccn2)c1,10.364,0.463
8854,-8.587,COc1ccc(Nc2cc(NC(=O)c3c(Cl)cc(OC)cc3Cl)c(F)cn2)nc1,7.388,0.504
8855,-8.032,Nc1ccc(Cl)cc1C(=O)Nc1cc(Nc2ncccc2F)ncc1F,19.556,0.46
8856,-8.335,COc1ccnc(Nc2cc(NC(=O)c3cccc(OC)c3C)ccn2)c1,18.006,0.493
8857,-8.487,CN(C)c1cnc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)cn1,1.281,0.497
8858,-8.423,COc1ccccc1C(=O)Nc1ccnc(Nc2cc(C)cc(C)c2)c1,5.639,0.486
8859,-8.381,NC(=O)c1cccc(Nc2cc(NC(=O)c3cccc(Cl)c3)c(F)cn2)n1,1.155,0.481
8860,-8.384,COc1cccc(Nc2cc(NC(=O)c3cc(F)ccc3F)ccn2)n1,3.595,0.464
8861,-8.421,O=C(CSC(F)F)Nc1cc(NC(=O)c2ccccc2F)ccn1,2.476,0.451
8862,-8.15,Cc1c(F)cccc1C(=O)Nc1ccnc(Nc2cccnn2)c1,6.244,0.452
8863,-8.941,Nc1ccc(C(=O)Nc2cc(Nc3ncccc3F)ncc2F)c(Cl)c1,-0.468,0.459
8864,-8.64,Cc1cccc(C(=O)Nc2ccnc(NC(=O)NCc3ccccc3)c2)c1N,16.395,0.494
8865,-8.508,CC(C)NC(=O)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,2.958,0.466
